PersonRegistrationAddressRegion,CreditHistoryLast2MonthCreditsCount,CreditHistoryActiveCreditsOverdueCount,CreditHistoryTotalPastDueAmount,CreditHistoryActiveCreditsOneMonthOverdueCount,CreditHistoryActiveCreditsTwoMonthsOverdueCount,CreditHistoryActiveCreditsMoreThreeMonthsOverdueCount,FsspActiveCreditDebtAmount,FsspActiveDebtAmount,loan_approve
66.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24569.32,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,4.0,113194.0,0.0,1.0,3.0,0.0,31286.19,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,7.0,0.0,7288.99,0.0,0.0,0.0,0.0,0.0,0.0
78.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,4.0,23412.0,1.0,2.0,1.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,10.0,1.0,59178.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,0.0,17409.53,0.0,0.0,0.0,0.0,0.0,0.0
70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,2.0,7375.0,2.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,4.0,20784.17,2.0,1.0,1.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,37145.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,19.0,647931.0,1.0,1.0,17.0,0.0,0.0,0.0
50.0,3.0,15.0,145479.0,14.0,1.0,0.0,0.0,10627.14,0.0
14.0,1.0,1.0,7354.0,1.0,0.0,0.0,0.0,18000.0,0.0
51.0,10.0,8.0,56326.0,7.0,1.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,8.0,6.0,56130.0,4.0,1.0,1.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,11.0,2.0,105454.88,1.0,1.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,1.0,0.0,1.0,0.0,0.0,352516.25,0.0,0.0
21.0,1.0,7.0,9321.0,7.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63931.2,0.0
50.0,0.0,7.0,137520.0,3.0,0.0,4.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,2.0,5102.37,0.0,1.0,1.0,0.0,0.0,0.0
74.0,23.0,3.0,101207.0,3.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,5.0,28748.0,2.0,0.0,3.0,16800.02,84004.45,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,8.0,6042.0,8.0,0.0,0.0,0.0,0.0,0.0
63.0,6.0,4.0,7286.0,3.0,0.0,1.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,1.0,49338.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,4.0,11.0,77925.0,11.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,19.0,15.0,163487.0,11.0,4.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,1.0,14982.0,0.0,0.0,1.0,5358.58,0.0,0.0
67.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,11.0,7.0,7500.0,7.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62425.39,0.0
36.0,20.0,10.0,78004.0,6.0,2.0,2.0,0.0,0.0,0.0
56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
50.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,21.0,1.0,30530.0,0.0,0.0,1.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,6.0,46985.0,2.0,0.0,4.0,0.0,292.19,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,22500.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,1.0,0.0,27232.34,0.0,0.0,0.0,0.0,0.0,1.0
77.0,0.0,1.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.82,0.0
50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,14.0,0.0,37688.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
75.0,15.0,0.0,5792.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
61.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,42.0,16.0,17170.0,16.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,18.0,1.0,86676.0,1.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,1.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,0.0,2.0,6929.0,0.0,0.0,2.0,66926.27,20765.02,0.0
53.0,23.0,0.0,39362.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,2.0,90162.0,0.0,0.0,2.0,0.0,0.0,0.0
38.0,1.0,0.0,25735.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,13.0,15.0,93265.0,13.0,2.0,0.0,0.0,0.0,0.0
62.0,0.0,1.0,10443.0,1.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,1.0,14121.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,4426.85,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35629.1,0.0
18.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
50.0,0.0,3.0,74895.86,2.0,1.0,0.0,0.0,0.0,0.0
77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2.0,3.0,49200.0,0.0,0.0,3.0,0.0,87414.16,0.0
43.0,48.0,0.0,55383.16,0.0,0.0,0.0,0.0,624.28,0.0
86.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4193.13,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,2.0,17848.0,0.0,0.0,2.0,0.0,0.0,0.0
78.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12974.76,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0
61.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,500.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,3.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
77.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,3.0,920.0,1.0,1.0,1.0,0.0,0.0,0.0
33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,4.0,11.0,24178.0,11.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,1.0,26951.6,1.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0
38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81940.96,0.0
77.0,0.0,8.0,69737.0,4.0,1.0,3.0,0.0,0.0,0.0
86.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,11.0,70338.0,5.0,3.0,3.0,0.0,6668.64,0.0
51.0,12.0,27.0,93304.0,25.0,2.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,4.0,0.0,16863.0,0.0,0.0,0.0,0.0,3999.59,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,128154.32,0.0,0.0
35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,3.0,48920.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,20.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,9.0,8.0,62946.0,4.0,3.0,1.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20701.7,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,18.0,3.0,15344.0,1.0,0.0,2.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,18.0,11.0,107436.0,7.0,2.0,2.0,0.0,0.0,0.0
63.0,7.0,14.0,134173.0,5.0,6.0,3.0,0.0,0.0,0.0
23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,1.0,2131.42,0.0,0.0,1.0,0.0,205.0,0.0
33.0,0.0,1.0,2194.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4.0,1.0,19334.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,3.0,23.0,100157.0,23.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,6.0,27893.0,5.0,1.0,0.0,0.0,7098.19,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,2.0,18281.45,0.0,2.0,0.0,0.0,0.0,0.0
69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136646.37,0.0
50.0,0.0,5.0,28516.0,2.0,2.0,1.0,0.0,0.0,0.0
27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,3.0,51590.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.0,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,15.0,4241.0,15.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,58470.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,1.0,38522.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,15.0,13.0,7183.0,9.0,2.0,2.0,0.0,11353.85,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,9.0,9.0,79936.0,8.0,0.0,1.0,0.0,0.0,0.0
14.0,0.0,11.0,65047.0,10.0,0.0,1.0,0.0,4466.72,0.0
40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,4.0,15655.0,1.0,0.0,3.0,0.0,21478.71,0.0
12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.0,7.0,0.0,45683.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,52.0,0.0,60527.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,3.0,8908.0,2.0,1.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,12621.03,0.0,0.0,0.0,0.0,0.0,0.0
63.0,1.0,1.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,1.0,9121.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,5.0,17.0,95832.0,13.0,1.0,3.0,0.0,47065.13,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,5.0,2.0,2657.0,1.0,1.0,0.0,0.0,0.0,0.0
78.0,11.0,1.0,3350.0,0.0,0.0,1.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
63.0,15.0,7.0,191107.0,7.0,0.0,0.0,0.0,323.24,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,14.0,6.0,110200.92,5.0,0.0,1.0,0.0,0.0,1.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,38734.71,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,1.0,4094500.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,26452.0,0.0,0.0,1.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,3.0,3.0,29693.0,3.0,0.0,0.0,0.0,0.0,0.0
29.0,8.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,30.0,2.0,32033.2,2.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17044.32,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,14.0,158541.0,10.0,0.0,4.0,0.0,0.0,0.0
7.0,0.0,2.0,16000.0,0.0,0.0,2.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108850.56,0.0
26.0,5.0,18.0,30206.0,13.0,4.0,1.0,0.0,0.0,0.0
74.0,0.0,5.0,194802.72,0.0,0.0,5.0,4366.65,0.0,0.0
10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,12.0,116605.0,1.0,1.0,10.0,70529.67,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,14.0,190347.0,11.0,0.0,3.0,0.0,1000.0,0.0
18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,7636.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,1.0,1043.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,51.0,5.0,12600.0,5.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782.57,0.0
